"No.","Time","Source","Destination","Protocol","Length","Info"
"2522","190.254914","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1721622 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2527]"
"2523","190.254925","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1723082 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2527]"
"2524","190.254940","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1724542 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2527]"
"2525","190.254952","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1726002 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2527]"
"2526","190.254966","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1727462 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2527]"
"2527","190.254978","151.101.110.49","192.168.239.135","TLSv1.2","1514","Application Data"
"2528","190.254992","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1730382 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2535]"
"2529","190.255004","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1731842 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2535]"
"2530","190.255015","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1733302 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2535]"
"2531","190.255029","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1734762 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2535]"
"2532","190.255040","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1736222 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2535]"
"2533","190.255051","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1737682 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2535]"
"2534","190.255065","151.101.110.49","192.168.239.135","TCP","1514","443  >  41622 [ACK] Seq=1739142 Ack=744 Win=64240 Len=1460 [TCP PDU reassembled in 2535]"
"2535","190.255080","151.101.110.49","192.168.239.135","TLSv1.2","1401","Application Data"
"2536","190.255613","192.168.239.135","151.101.110.49","TCP","60","41622  >  443 [ACK] Seq=744 Ack=1741949 Win=65535 Len=0"
"2537","190.264033","192.168.239.135","151.101.110.49","TLSv1.2","77","Encrypted Alert"
"2538","190.264256","151.101.110.49","192.168.239.135","TCP","54","443  >  41622 [ACK] Seq=1741949 Ack=767 Win=64240 Len=0"
"2539","190.265267","192.168.239.135","151.101.110.49","TCP","60","41622  >  443 [FIN, ACK] Seq=767 Ack=1741949 Win=65535 Len=0"
"2540","190.265449","151.101.110.49","192.168.239.135","TCP","54","443  >  41622 [ACK] Seq=1741949 Ack=768 Win=64239 Len=0"
"2541","190.353764","151.101.110.49","192.168.239.135","TLSv1.2","77","Encrypted Alert"
"2542","190.353953","192.168.239.135","151.101.110.49","TCP","60","41622  >  443 [RST] Seq=768 Win=0 Len=0"
"2543","190.582232","192.168.239.134","91.189.91.97","TCP","74","[TCP Port numbers reused] 34836  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2495082411 TSecr=0 WS=128"
"2544","190.832061","91.189.91.97","192.168.239.134","TCP","58","80  >  34836 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2545","190.832510","192.168.239.134","91.189.91.97","TCP","60","34836  >  80 [RST] Seq=1 Win=0 Len=0"
"2546","191.542283","VMware_ed:34:96","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.136"
"2547","191.542327","192.168.239.134","23.220.68.8","TCP","60","[TCP Dup ACK 154#4] 34916  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2548","191.542363","VMware_e0:b2:4c","VMware_ed:34:96","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"2549","191.542369","192.168.239.134","23.220.68.8","TCP","60","[TCP Dup ACK 156#4] 34900  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2550","191.542423","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 157#4] 443  >  34916 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"2551","191.542483","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 158#4] 443  >  34900 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"2552","191.606371","192.168.239.134","91.189.91.97","TCP","74","[TCP Port numbers reused] 34836  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2495083435 TSecr=0 WS=128"
"2553","191.855792","91.189.91.97","192.168.239.134","TCP","58","80  >  34836 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2554","191.859161","192.168.239.134","91.189.91.97","TCP","60","34836  >  80 [RST] Seq=1 Win=0 Len=0"
"2555","193.654413","192.168.239.134","91.189.91.97","TCP","74","[TCP Port numbers reused] 34836  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2495085483 TSecr=0 WS=128"
"2556","193.916313","91.189.91.97","192.168.239.134","TCP","58","80  >  34836 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2557","193.916697","192.168.239.134","91.189.91.97","TCP","60","34836  >  80 [RST] Seq=1 Win=0 Len=0"
"2558","194.614303","VMware_ed:34:8c","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.134"
"2559","194.614356","VMware_e0:b2:4c","VMware_ed:34:8c","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"2560","195.638356","192.168.239.134","13.107.253.49","TCP","60","[TCP Keep-Alive] 42862  >  443 [ACK] Seq=3404 Ack=64202 Win=65535 Len=0"
"2561","197.686353","192.168.239.134","91.189.91.97","TCP","74","[TCP Port numbers reused] 34836  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2495089515 TSecr=0 WS=128"
"2562","197.950500","91.189.91.97","192.168.239.134","TCP","58","80  >  34836 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2563","198.055480","91.189.91.97","192.168.239.134","TCP","58","[TCP Retransmission] 80  >  34836 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2564","198.166864","91.189.91.97","192.168.239.134","TCP","58","[TCP Retransmission] 80  >  34836 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2565","198.274330","91.189.91.97","192.168.239.134","TCP","58","[TCP Retransmission] 80  >  34836 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2566","198.638326","192.168.239.134","91.189.91.97","TCP","54","34836  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2567","198.638411","192.168.239.134","91.189.91.97","TCP","54","[TCP Dup ACK 2566#1] 34836  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2568","198.638521","192.168.239.134","91.189.91.97","HTTP","142","GET / HTTP/1.1 "
"2569","198.638723","91.189.91.97","192.168.239.134","TCP","54","80  >  34836 [ACK] Seq=1 Ack=89 Win=64240 Len=0"
"2570","198.901730","91.189.91.97","192.168.239.134","HTTP","239","HTTP/1.1 204 No Content "
"2571","198.902166","192.168.239.134","91.189.91.97","TCP","54","34836  >  80 [FIN, ACK] Seq=89 Ack=187 Win=64054 Len=0"
"2572","198.902240","91.189.91.97","192.168.239.134","TCP","54","80  >  34836 [ACK] Seq=187 Ack=90 Win=64239 Len=0"
"2573","199.734338","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 173#4] 34902  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2574","199.734386","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 174#4] 443  >  34902 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"2575","207.926487","192.168.239.134","185.199.108.133","TCP","54","[TCP Dup ACK 183#4] 40652  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2576","207.926541","185.199.108.133","192.168.239.134","TCP","54","[TCP Dup ACK 184#4] 443  >  40652 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"2577","210.940734","192.168.239.132","185.199.110.133","TCP","54","[TCP Dup ACK 189#4] 58626  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2578","210.940795","185.199.110.133","192.168.239.132","TCP","54","[TCP Dup ACK 190#4] 443  >  58626 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"2579","232.884695","192.168.239.131","192.168.239.2","DNS","103","Standard query 0xb18d A mobile.events.data.microsoft.com OPT"
"2580","232.885340","192.168.239.130","192.168.239.2","DNS","103","Standard query 0x549c A mobile.events.data.microsoft.com OPT"
"2581","232.885448","192.168.239.133","192.168.239.2","DNS","103","Standard query 0x808e A mobile.events.data.microsoft.com OPT"
"2582","232.885602","192.168.239.132","192.168.239.2","DNS","103","Standard query 0x3662 A mobile.events.data.microsoft.com OPT"
"2583","232.885824","192.168.239.131","192.168.239.2","DNS","103","Standard query 0xae47 HTTPS mobile.events.data.microsoft.com OPT"
"2584","232.885916","192.168.239.130","192.168.239.2","DNS","103","Standard query 0xabef HTTPS mobile.events.data.microsoft.com OPT"
"2585","232.886012","192.168.239.133","192.168.239.2","DNS","103","Standard query 0xd561 HTTPS mobile.events.data.microsoft.com OPT"
"2586","232.886120","192.168.239.132","192.168.239.2","DNS","103","Standard query 0x1144 HTTPS mobile.events.data.microsoft.com OPT"
"2587","232.887629","192.168.239.2","192.168.239.131","DNS","238","Standard query response 0xb18d A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"2588","232.887657","192.168.239.2","192.168.239.130","DNS","238","Standard query response 0x549c A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"2589","232.887684","192.168.239.2","192.168.239.133","DNS","238","Standard query response 0x808e A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"2590","232.889843","192.168.239.2","192.168.239.132","DNS","238","Standard query response 0x3662 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"2591","232.889858","192.168.239.2","192.168.239.130","DNS","298","Standard query response 0xabef HTTPS mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2592","232.889866","192.168.239.2","192.168.239.133","DNS","298","Standard query response 0xd561 HTTPS mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2593","232.889881","192.168.239.2","192.168.239.132","DNS","298","Standard query response 0x1144 HTTPS mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2594","232.889894","192.168.239.2","192.168.239.131","DNS","298","Standard query response 0xae47 HTTPS mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2595","232.890685","192.168.239.131","192.168.239.2","DNS","125","Standard query 0x2d0e HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com OPT"
"2596","232.890809","192.168.239.130","192.168.239.2","DNS","125","Standard query 0x90d7 HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com OPT"
"2597","232.890884","192.168.239.133","192.168.239.2","DNS","125","Standard query 0x1723 HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com OPT"
"2598","232.890996","192.168.239.132","192.168.239.2","DNS","125","Standard query 0x57e3 HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com OPT"
"2599","232.893196","192.168.239.2","192.168.239.131","DNS","201","Standard query response 0x2d0e HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2600","232.893247","192.168.239.2","192.168.239.133","DNS","201","Standard query response 0x1723 HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2601","232.893276","192.168.239.2","192.168.239.132","DNS","201","Standard query response 0x57e3 HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2602","232.893688","192.168.239.132","104.46.162.225","TCP","74","44966  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3893218357 TSecr=0 WS=128"
"2603","232.902933","192.168.239.2","192.168.239.130","DNS","201","Standard query response 0x90d7 HTTPS onedscolprdaus01.australiasoutheast.cloudapp.azure.com SOA ns1-06.azure-dns.com OPT"
"2604","233.057967","104.46.162.225","192.168.239.132","TCP","58","443  >  44966 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2605","233.058208","192.168.239.132","104.46.162.225","TCP","54","44966  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2606","233.058943","192.168.239.132","104.46.162.225","TCP","1514","44966  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1460 [TCP PDU reassembled in 2607]"
"2607","233.058968","192.168.239.132","104.46.162.225","TLSv1.3","463","Client Hello (SNI=mobile.events.data.microsoft.com)"
"2608","233.059174","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=1 Ack=1461 Win=64240 Len=0"
"2609","233.059232","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=1 Ack=1870 Win=64240 Len=0"
"2610","233.392215","104.46.162.225","192.168.239.132","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"2611","233.392464","192.168.239.132","104.46.162.225","TCP","54","44966  >  443 [ACK] Seq=1870 Ack=100 Win=64141 Len=0"
"2612","233.393202","192.168.239.132","104.46.162.225","TLSv1.3","769","Change Cipher Spec, Client Hello (SNI=mobile.events.data.microsoft.com)"
"2613","233.393366","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=100 Ack=2585 Win=64240 Len=0"
"2614","233.561800","104.46.162.225","192.168.239.132","TLSv1.3","1514","Server Hello"
"2615","233.561834","104.46.162.225","192.168.239.132","TCP","1514","443  >  44966 [ACK] Seq=1560 Ack=2585 Win=64240 Len=1460 [TCP PDU reassembled in 2618]"
"2616","233.561855","104.46.162.225","192.168.239.132","TCP","1514","443  >  44966 [ACK] Seq=3020 Ack=2585 Win=64240 Len=1460 [TCP PDU reassembled in 2618]"
"2617","233.561870","104.46.162.225","192.168.239.132","TCP","1514","443  >  44966 [ACK] Seq=4480 Ack=2585 Win=64240 Len=1460 [TCP PDU reassembled in 2618]"
"2618","233.561888","104.46.162.225","192.168.239.132","TLSv1.3","580","Application Data"
"2619","233.562033","192.168.239.132","104.46.162.225","TCP","54","44966  >  443 [ACK] Seq=2585 Ack=3020 Win=65535 Len=0"
"2620","233.562165","192.168.239.132","104.46.162.225","TCP","54","44966  >  443 [ACK] Seq=2585 Ack=5940 Win=65535 Len=0"
"2621","233.564515","192.168.239.132","104.46.162.225","TLSv1.3","128","Application Data"
"2622","233.564611","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=2659 Win=64240 Len=0"
"2623","233.564713","192.168.239.132","104.46.162.225","TLSv1.3","146","Application Data"
"2624","233.564750","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=2751 Win=64240 Len=0"
"2625","233.564946","192.168.239.132","104.46.162.225","TLSv1.3","536","Application Data"
"2626","233.564978","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=3233 Win=64240 Len=0"
"2627","233.565050","192.168.239.132","104.46.162.225","TCP","1514","44966  >  443 [ACK] Seq=3233 Ack=6466 Win=65535 Len=1460 [TCP PDU reassembled in 2632]"
"2628","233.565063","192.168.239.132","104.46.162.225","TCP","1514","44966  >  443 [ACK] Seq=4693 Ack=6466 Win=65535 Len=1460 [TCP PDU reassembled in 2632]"
"2629","233.565068","192.168.239.132","104.46.162.225","TCP","1514","44966  >  443 [ACK] Seq=6153 Ack=6466 Win=65535 Len=1460 [TCP PDU reassembled in 2632]"
"2630","233.565078","192.168.239.132","104.46.162.225","TCP","1514","44966  >  443 [ACK] Seq=7613 Ack=6466 Win=65535 Len=1460 [TCP PDU reassembled in 2632]"
"2631","233.565093","192.168.239.132","104.46.162.225","TCP","1514","44966  >  443 [PSH, ACK] Seq=9073 Ack=6466 Win=65535 Len=1460 [TCP PDU reassembled in 2632]"
"2632","233.565129","192.168.239.132","104.46.162.225","TLSv1.3","478","Application Data"
"2633","233.565121","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=4693 Win=64240 Len=0"
"2634","233.565192","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=6153 Win=64240 Len=0"
"2635","233.565252","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=7613 Win=64240 Len=0"
"2636","233.565358","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=9073 Win=64240 Len=0"
"2637","233.565392","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=10533 Win=64240 Len=0"
"2638","233.565404","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6466 Ack=10957 Win=64240 Len=0"
"2639","233.728782","104.46.162.225","192.168.239.132","TLSv1.3","219","Application Data, Application Data"
"2640","233.729150","192.168.239.132","104.46.162.225","TLSv1.3","85","Application Data"
"2641","233.729205","104.46.162.225","192.168.239.132","TCP","54","443  >  44966 [ACK] Seq=6631 Ack=10988 Win=64240 Len=0"
"2642","233.729904","104.46.162.225","192.168.239.132","TLSv1.3","85","Application Data"
"2643","233.771001","192.168.239.132","104.46.162.225","TCP","54","44966  >  443 [ACK] Seq=10988 Ack=6662 Win=65535 Len=0"
"2644","233.894314","104.46.162.225","192.168.239.132","TLSv1.3","335","Application Data"
"2645","233.894517","192.168.239.132","104.46.162.225","TCP","54","44966  >  443 [ACK] Seq=10988 Ack=6943 Win=65535 Len=0"
"2646","236.598900","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 156#5] 34900  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2647","236.598957","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 158#5] 443  >  34900 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"2648","236.598962","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 154#5] 34916  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2649","236.599069","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 157#5] 443  >  34916 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"2650","238.075942","VMware_10:01:1d","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.133"
"2651","238.076005","VMware_e0:b2:4c","VMware_10:01:1d","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"2652","238.076016","VMware_10:01:ff","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.130"
"2653","238.076034","VMware_e0:b2:4c","VMware_10:01:ff","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"2654","238.076063","VMware_10:01:13","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.131"
"2655","238.076106","VMware_e0:b2:4c","VMware_10:01:13","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"2656","239.879588","13.107.253.49","192.168.239.134","TLSv1.3","117","Application Data, Application Data"
"2657","239.880425","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [FIN, ACK] Seq=3405 Ack=64266 Win=65535 Len=0"
"2658","239.880550","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=64266 Ack=3406 Win=64239 Len=0"
"2659","241.718942","VMware_ed:34:8c","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.134"
"2660","241.719000","VMware_e0:b2:4c","VMware_ed:34:8c","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"2661","242.066061","VMware_c0:00:08","Broadcast","ARP","42","Who has 192.168.239.2? Tell 192.168.239.1"
"2662","242.939094","VMware_c0:00:08","Broadcast","ARP","42","Who has 192.168.239.2? Tell 192.168.239.1"
